person_id,name,birth_date,death_date,birth_month,birth_day,death_month,death_day,age_at_death_days,age_at_death_years,gender,occupation,birthday_distance,decade
Q12472853,Avian Tumengkol,1971-11-13,2014-08-22,11,13,8,22,15623,42.8,male,,-83,2010.0
Q19734531,Slamet Sukirnanto,1941-03-03,2014-08-23,3,3,8,23,26836,73.5,male,,173,2010.0
Q12518140,Surna Tjahya Djajadiningrat,1944-09-01,2014-08-25,9,1,8,25,25560,70.0,male,,-7,2010.0
Q12516578,Suhardi,1952-08-13,2014-08-28,8,13,8,28,22660,62.0,male,,15,2010.0
Q73204066,Fadril Aziz Isnaini,1958-09-03,2014-09-02,9,3,9,2,20453,56.0,male,,-1,2010.0
Q18421393,Rere Gocing,1991-06-12,2014-09-03,6,12,9,3,8484,23.2,female,,83,2010.0
Q12481489,Dick Gelael,1934-09-10,2014-09-04,9,10,9,4,29214,80.0,male,,-6,2010.0
Q12470545,Abdul Chalik,1925-07-17,2014-09-05,7,17,9,5,32557,89.1,male,,50,2010.0
Q6251278,John Ondawame,1953-11-30,2014-09-05,11,30,9,5,22194,60.8,male,,-86,2010.0
Q16180662,Hendrikus Fernandez,1932-11-07,2014-09-06,11,7,9,6,29888,81.8,male,,-62,2010.0
Q17411327,Danny Setiawan,1945-08-28,2014-09-13,8,28,9,13,25218,69.0,male,,16,2010.0
Q12499515,Munadi Arifin,1954-08-14,2014-09-14,8,14,9,14,21946,60.1,male,,31,2010.0
Q56399783,Bernardus Sugiarta Muljana,1931-03-03,2014-09-15,3,3,9,15,30512,83.5,,,-169,2010.0
Q18421412,Samsul Hadi,1959-04-23,2014-09-15,4,23,9,15,20234,55.4,male,,145,2010.0
Q61118840,Priyanto Sunarto,1947-05-10,2014-09-17,5,10,9,17,24602,67.4,male,,130,2010.0
Q12509212,Rusydi Hamka,1935-09-07,2014-09-18,9,7,9,18,28866,79.0,male,,11,2010.0
Q5967984,I. Gusti Putu Phalgunadi,1948-01-03,2014-10-01,1,3,10,1,24378,66.7,male,,-94,2010.0
Q64058305,Abdurrochim Bin Achmad Syadzili,1963-03-14,2014-10-04,3,14,10,4,18832,51.6,male,,-161,2010.0
Q135615996,Rudi Gagola,1953-11-30,2014-10-07,11,30,10,7,22226,60.9,,,-54,2010.0
Q19731343,Rahadi Zakaria,1953-02-13,2014-10-08,2,13,10,8,22517,61.6,male,,-128,2010.0
Q12473615,Bakdi Soemanto,1941-10-29,2014-10-11,10,29,10,11,26645,73.0,male,,-18,2010.0
Q13200687,Wahyu Wibisana,1935-01-19,2014-10-13,1,19,10,13,29122,79.7,male,,-98,2010.0
Q18286904,Mohammad Sarengat,1939-10-28,2014-10-13,10,28,10,13,27379,75.0,male,,-15,2010.0
Q18421328,Otong Lenon,1957-04-14,2014-10-13,4,14,10,13,21001,57.5,male,,182,2010.0
Q109434825,Razak Porosi,1939-09-27,2014-10-16,9,27,10,16,27413,75.1,,,19,2010.0
Q18421359,Asdar Muis,1963-08-13,2014-10-27,8,13,10,27,18703,51.2,male,,75,2010.0
Q12518234,Sutan Sukarnotomo,1948-05-16,2014-10-28,5,16,10,28,24271,66.5,male,,165,2010.0
Q12515750,Soegeng Sarjadi,1942-06-05,2014-10-30,6,5,10,30,26445,72.4,male,,147,2010.0
Q109541025,Aidil Fitri Syah,1939-08-07,2014-11-09,8,7,11,9,27488,75.3,male,,94,2010.0
Q7810633,Tjokorda Raka Sukawati,1931-05-03,2014-11-11,5,3,11,11,30508,83.5,male,,-173,2010.0
Q134821310,Darussamin,1946-08-09,2014-11-16,8,9,11,16,24936,68.3,,,99,2010.0
Q12515831,Soleh Solahudin,1949-02-12,2014-11-17,2,12,11,17,24019,65.8,male,,-87,2010.0
Q12515748,Soedjiman,1928-07-01,2014-12-02,7,1,12,2,31565,86.4,male,,154,2010.0
Q22133124,Fredrik Menufandu,1954-02-08,2014-12-05,2,8,12,5,22215,60.8,male,,-65,2010.0
Q24285811,Richard Simorangkir,1948-08-14,2014-12-06,8,14,12,6,24220,66.3,male,,114,2010.0
Q11374321,Lilik Sudjio,1930-05-14,2014-12-09,5,14,12,9,30890,84.6,male,,-156,2010.0
Q109434848,Freddy Harry Sualang,1950-04-23,2014-12-12,4,23,12,12,23609,64.6,,,-132,2010.0
Q123356863,Muhyiddin Hamidy,1935-12-21,2014-12-12,12,21,12,12,28846,79.0,male,,-9,2010.0
Q16177310,Maman Firmansjah,1934-03-15,2014-12-15,3,15,12,15,29495,80.8,male,,-90,2010.0
Q19724051,Augustin Sibarani,1925-08-20,2014-12-19,8,20,12,19,32628,89.3,male,,121,2010.0
Q562220,Sitor Situmorang,1924-10-02,2014-12-20,10,2,12,20,32951,90.2,male,,79,2010.0
Q125578110,Suko Martono,1941-07-24,2014-12-26,7,24,12,26,26818,73.4,male,,155,2010.0
Q109564339,Irianto,1961-12-12,2014-12-28,12,12,12,28,19374,53.0,,,16,2010.0
Q28724036,Walman Narang,1928-05-30,2015-01-02,5,30,1,2,31628,86.6,,,-148,2010.0
Q12481264,Denny Sakrie,1963-07-14,2015-01-03,7,14,1,3,18801,51.5,male,,173,2010.0
Q12508815,Roesdi Roesli,1937-07-02,2015-01-07,7,2,1,7,28313,77.5,male,,-176,2010.0
Q12474918,Basyral Hamidy Harahap,1940-11-15,2015-01-09,11,15,1,9,27083,74.1,male,,55,2010.0
Q12523654,Verrys Yamarno,1996-03-17,2015-01-12,3,17,1,12,6875,18.8,male,,-64,2010.0
Q12518199,Susanto Pudjomartono,1943-05-18,2015-01-14,5,18,1,14,26174,71.7,male,,-124,2010.0
Q56759746,Farida Alhasni,1928-07-14,2015-01-18,7,14,1,18,31599,86.5,female,,-177,2010.0
Q4933865,Bob Sadino,1933-03-09,2015-01-19,3,9,1,19,29901,81.9,male,,-49,2010.0
Q17410648,Rahimin Katjong,1948-06-28,2015-01-22,6,28,1,22,24314,66.6,male,,-157,2010.0
Q17411390,Sjahrazad Masdar,1950-03-07,2015-01-23,3,7,1,23,23698,64.9,male,,-43,2010.0
Q12525387,Zainal Abidin Domba,1957-04-15,2015-01-26,4,15,1,26,21105,57.8,male,,-79,2010.0
Q20741992,Muswardi Taher,1943-08-03,2015-01-26,8,3,1,26,26109,71.5,male,,176,2010.0
Q12481757,Djudjuk Djuariah,1947-03-20,2015-02-06,3,20,2,6,24795,67.9,female,,-42,2010.0
Q24285816,Robby Karelal,1975-01-02,2015-02-08,1,2,2,8,14647,40.1,male,,37,2010.0
Q6108989,Rinto Harahap,1949-03-10,2015-02-09,3,10,2,9,24077,65.9,male,,-29,2010.0
Q18421339,Andi Oddang Makka,1925-07-18,2015-02-10,7,18,2,10,32714,89.6,male,,-158,2010.0
Q12471446,Alex Komang,1961-09-17,2015-02-13,9,17,2,13,19507,53.4,male,,149,2010.0
Q12472974,Aziddin,1942-12-11,2015-02-13,12,11,2,13,26362,72.2,male,,64,2010.0
Q12521355,Thio Him Tjiang,1929-08-28,2015-02-14,8,28,2,14,31216,85.5,male,,170,2010.0
Q12485086,Hakamuddin Djamal,1969-01-07,2015-02-15,1,7,2,15,16840,46.1,male,,39,2010.0
Q12499308,Mudaffar Sjah,1935-04-13,2015-02-19,4,13,2,19,29167,79.9,male,,-53,2010.0
Q24680422,Ano Sutrisno,1955-02-21,2015-02-19,2,21,2,19,21913,60.0,male,,-2,2010.0
Q19369188,Yoga Dirga Cahya,1986-11-15,2015-02-20,11,15,2,20,10324,28.3,male,,97,2010.0
Q19369187,Toeti Adhitama,1935-02-19,2015-02-22,2,19,2,22,29223,80.0,female,,3,2010.0
Q55932601,Harry Widodo,1963-01-23,2015-02-23,1,23,2,23,19024,52.1,male,,31,2010.0
Q12520765,Tenas Effendy,1936-11-09,2015-02-28,11,9,2,28,28600,78.3,male,,111,2010.0
Q19944380,Tatang Koswara,1946-12-16,2015-03-03,12,16,3,3,24914,68.2,male,,77,2010.0
Q56415230,Basrah Hafid,1950-01-19,2015-03-04,1,19,3,4,23785,65.1,,,44,2010.0
Q16831746,Marwan Effendy,1953-08-13,2015-03-09,8,13,3,9,22488,61.6,male,,-157,2010.0
Q20741989,Amiruddin Maula,1952-07-12,2015-03-10,7,12,3,10,22886,62.7,male,,-124,2010.0
Q19743834,Haryanto Taslam,1954-06-03,2015-03-14,6,3,3,14,22199,60.8,male,,-81,2010.0
Q25469178,Zohra Andi Baso,1952-04-17,2015-03-15,4,17,3,15,22977,62.9,,,-33,2010.0
Q16173755,Daniel Bahari,1948-03-23,2015-03-16,3,23,3,16,24464,67.0,male,,-7,2010.0
Q4262392,Frans Tumbuan,1939-08-03,2015-03-23,8,3,3,23,27626,75.6,male,,-133,2010.0
Q4260505,Slamet Abdul Sjukur,1935-06-30,2015-03-24,6,30,3,24,29122,79.7,male,,-98,2010.0
Q19678359,Yanni Djunaedi,1964-01-02,2015-03-25,1,2,3,25,18710,51.2,male,,82,2010.0
Q30604418,Mozes Pause,1958-07-06,2015-03-26,7,6,3,26,20717,56.7,,,-102,2010.0
Q117413702,Akseyna Ahad Dori,1996-06-02,2015-03-26,6,2,3,26,6871,18.8,male,,-68,2010.0
Q606577,Olga Syahputra,1983-02-08,2015-03-27,2,8,3,27,11735,32.1,male,,47,2010.0
Q123738977,Nur Maya binti Abdurrahman,1981-12-15,2015-03-29,12,15,3,29,12157,33.3,female,,104,2010.0
Q12515789,Soewardi,1938-04-13,2015-03-31,4,13,3,31,28111,77.0,male,,-13,2010.0
Q24285802,Soleman Praing,1959-09-14,2015-04-02,9,14,4,2,20289,55.5,male,,-165,2010.0
Q55932274,Jasmine Basalamah,1992-09-02,2015-04-02,9,2,4,2,8247,22.6,female,,-153,2010.0
Q48644107,Daeng Koro,1963-01-15,2015-04-03,1,15,4,3,19071,52.2,male,,78,2010.0
Q17410761,Mpok Nori,1930-08-10,2015-04-03,8,10,4,3,30917,84.6,female,,-129,2010.0
Q20266538,James Sahertian,1967-05-02,2015-04-12,5,2,4,12,17512,47.9,male,,-20,2010.0
Q16171779,Busthanul Arifin,1929-06-02,2015-04-22,6,2,4,22,31370,85.9,male,,-41,2010.0
Q12507532,R. Pramono,1939-11-02,2015-04-30,11,2,4,30,27573,75.5,male,,179,2010.0
Q24285825,Chris Siner Key Timu,1939-09-12,2015-05-04,9,12,5,4,27628,75.6,male,,-131,2010.0
Q12482288,Eduardus Cornelis William Neloe,1944-11-07,2015-05-05,11,7,5,5,25746,70.5,male,,179,2010.0
Q12504806,Pepeng,1954-09-23,2015-05-06,9,23,5,6,22140,60.6,male,,-140,2010.0
Q19943718,Mara Karma,1952-09-19,2015-05-06,9,19,5,6,22874,62.6,male,,-136,2010.0
Q25913343,M. Sanif,1928-08-16,2015-05-07,8,16,5,7,31675,86.7,male,,-101,2010.0
Q112664513,Nasrun Haroen,1952-09-02,2015-05-08,9,2,5,8,22893,62.7,male,,-117,2010.0
Q12472064,Andrie Djarot,1979-01-03,2015-05-12,1,3,5,12,13278,36.4,male,,129,2010.0
Q4200595,Didi Petet,1956-07-12,2015-05-15,7,12,5,15,21491,58.8,male,,-58,2010.0
Q11213140,Jusuf Anwar,1941-01-02,2015-05-15,1,2,5,15,27161,74.4,male,,133,2010.0
Q12523566,Usman Ja'far,1951-09-10,2015-05-15,9,10,5,15,23258,63.7,male,,-118,2010.0
Q20008651,Burhan Muhammad,1957-08-03,2015-05-19,8,3,5,19,21108,57.8,male,,-76,2010.0
Q12507671,Rae Sita,1945-06-01,2015-05-20,6,1,5,20,25555,70.0,female,,-12,2010.0
Q25460994,Runayat Natadipura,1939-09-12,2015-06-05,9,12,6,5,27660,75.7,,,-99,2010.0
Q12491643,Kiboud Maulana,1938-01-15,2015-06-06,1,15,6,6,28266,77.4,male,,142,2010.0
Q12507597,Rachmat Hidayat,1933-07-03,2015-06-14,7,3,6,14,29931,81.9,male,,-19,2010.0
Q28354433,Salundik A. Mangkin,1952-07-17,2015-06-14,7,17,6,14,22977,62.9,,,-33,2010.0
Q16162710,Abdussamad Sulaiman HB,1948-04-21,2015-06-14,4,21,6,14,24525,67.1,male,,54,2010.0
Q12515515,Siti Chalimah Fadjriah,1951-09-02,2015-06-16,9,2,6,16,23298,63.8,female,,-78,2010.0
Q12475663,Ben Mboi,1935-05-22,2015-06-23,5,22,6,23,29252,80.1,male,,32,2010.0
Q28354431,Yuvenalis Lahajir,1957-04-12,2015-06-23,4,12,6,23,21256,58.2,,,72,2010.0
Q22133112,Irfan Hamka,1943-12-24,2015-07-11,12,24,7,11,26132,71.5,male,,-166,2010.0
Q20741996,Rohimat,1939-08-16,2015-07-15,8,16,7,15,27727,75.9,male,,-32,2010.0
Q109437735,Robert Djoenso,1958-07-13,2015-07-17,7,13,7,17,20823,57.0,male,,4,2010.0
Q19726463,Iceu Wong,1984-08-29,2015-07-22,8,29,7,22,11284,30.9,female,,-38,2010.0
Q1445515,Fransiskus Xaverius Rocharjanta Prajasuta,1931-11-03,2015-07-28,11,3,7,28,30583,83.7,male,,-98,2010.0
Q20741987,Meinar Loeis,1930-05-14,2015-07-28,5,14,7,28,31121,85.2,female,,75,2010.0
Q48644114,Iklil Ilyas Leube,1961-10-10,2015-07-30,10,10,7,30,19651,53.8,,,-72,2010.0
Q130384901,Jeffry Sani,1935-06-24,2015-08-02,6,24,8,2,29259,80.1,male,,39,2010.0
Q12484294,Go Ban Hong,1925-10-21,2015-08-07,10,21,8,7,32797,89.8,male,,-75,2010.0
Q12471971,Anang Ardiansyah,1938-05-03,2015-08-07,5,3,8,7,28220,77.3,male,,96,2010.0
Q55932393,Ucokk,1966-10-26,2015-08-07,10,26,8,7,17817,48.8,male,,-80,2010.0
Q12507593,Rachman Arge,1935-07-17,2015-08-10,7,17,8,10,29244,80.1,male,,24,2010.0
Q17411773,Muhammad Zuhal,1941-05-05,2015-08-15,5,5,8,15,27130,74.3,male,,102,2010.0
Q26818552,K.M.A. Usop,1936-07-05,2015-08-16,7,5,8,16,28896,79.1,male,,42,2010.0
Q12524512,Widya Purnama,1954-07-26,2015-08-18,7,26,8,18,22303,61.1,male,,23,2010.0
Q16193388,Suharno,1959-10-01,2015-08-19,10,1,8,19,20411,55.9,male,,-43,2010.0
Q17411434,Subekti,1956-03-05,2015-08-21,3,5,8,21,21718,59.5,male,,169,2010.0
Q110102645,Marthin Balalembang,1937-07-27,2015-08-25,7,27,8,25,28518,78.1,male,,29,2010.0
Q12470612,Abrar Yusra,1943-03-28,2015-08-28,3,28,8,28,26451,72.4,male,,153,2010.0
Q105427014,Soekardi,1920-02-28,2015-08-28,2,28,8,28,34880,95.5,male,,181,2010.0
Q18421449,RO Tambunan,1935-07-24,2015-09-05,7,24,9,5,29263,80.1,male,,43,2010.0
Q12518052,Suparto Brata,1932-02-27,2015-09-11,2,27,9,11,30512,83.5,male,,-169,2010.0
Q16188188,Hadi Leo,1965-08-05,2015-09-13,8,5,9,13,18301,50.1,male,,39,2010.0
Q13091528,Ali Wardhana,1928-05-06,2015-09-14,5,6,9,14,31907,87.4,male,,131,2010.0
Q22133096,Ajo Andre,1969-09-02,2015-09-18,9,2,9,18,16817,46.0,male,,16,2010.0
Q12470758,Adnan Buyung Nasution,1934-07-20,2015-09-23,7,20,9,23,29650,81.2,male,,65,2010.0
Q12508995,Rudjito,1946-07-09,2015-09-24,7,9,9,24,25279,69.2,male,,77,2010.0
Q47455405,Galeb Husein,1937-03-05,2015-10-02,3,5,10,2,28700,78.6,male,,-154,2010.0
Q85993412,Pande Radja Silalahi,1949-03-22,2015-10-02,3,22,10,2,24300,66.5,,,-171,2010.0
Q12497248,Masjchun Sofwan,1927-09-07,2015-10-03,9,7,10,3,32168,88.1,male,,26,2010.0
Q17410749,Moetojib,1940-07-11,2015-10-07,7,11,10,7,27481,75.2,male,,88,2010.0
Q21129552,Odji Lirungan,1957-08-08,2015-10-11,8,8,10,11,21248,58.2,male,,64,2010.0
Q968299,Hanna Rambe,1940-11-23,2015-10-15,11,23,10,15,27354,74.9,female,,-39,2010.0
Q22133134,Thabranie Daud,1927-08-28,2015-10-18,8,28,10,18,32193,88.1,male,,51,2010.0
Q12495657,Lutfiah Sungkar,1947-07-12,2015-10-21,7,12,10,21,24938,68.3,female,,101,2010.0
Q17410878,Nurbani Yusuf,1939-12-25,2015-10-22,12,25,10,22,27695,75.8,female,,-64,2010.0
Q116003341,Sutoyo Noto Karsono,1941-06-03,2015-10-25,6,3,10,25,27172,74.4,,,144,2010.0
Q108522468,Masnawi Abdul Saadang,1939-04-24,2015-10-26,4,24,10,26,27944,76.5,male,,-180,2010.0
Q4262885,Suyadi,1932-11-28,2015-10-30,11,28,10,30,30286,82.9,male,,-29,2010.0
Q49250602,Taufiq,1938-07-18,2015-10-30,7,18,10,30,28228,77.3,,,104,2010.0
Q6019564,Misye Arsita,1964-01-12,2015-11-05,1,12,11,5,18925,51.8,female,,-68,2010.0
Q21400697,Ade Juwita,1966-05-05,2015-11-06,5,5,11,6,18082,49.5,female,,-180,2010.0
Q4383337,Johanes Maria Pujasumarta,1949-12-27,2015-11-10,12,27,11,10,24059,65.9,male,,-47,2010.0
Q19726341,Benny Hoed,1936-10-27,2015-11-18,10,27,11,18,28876,79.1,male,,22,2010.0
Q12492278,Korrie Layun Rampan,1953-08-17,2015-11-19,8,17,11,19,22739,62.3,male,,94,2010.0
Q2591497,Paku Alam IX,1938-05-07,2015-11-21,5,7,11,21,28322,77.5,male,,-167,2010.0
Q109438625,Arifien Manap,1945-08-24,2015-11-24,8,24,11,24,25659,70.3,male,,92,2010.0
Q16182339,Ignatius Mulyono,1945-04-17,2015-12-01,4,17,12,1,25795,70.6,male,,-137,2010.0
Q56399746,Abdullah Assagaf,1941-09-08,2015-12-01,9,8,12,1,27112,74.2,male,,84,2010.0
Q16188625,Marah Halim Harahap,1921-02-28,2015-12-03,2,28,12,3,34611,94.8,male,,-87,2010.0
Q19728876,Mardinsyah,1940-07-03,2015-12-03,7,3,12,3,27546,75.4,male,,153,2010.0
Q62603943,Nurhidayat Poso,1960-05-05,2015-12-09,5,5,12,9,20306,55.6,,,-147,2010.0
Q20278528,Suhardiman,1924-12-16,2015-12-13,12,16,12,13,33234,91.0,male,,-3,2010.0
Q24285814,Marda Sarjono,1975-03-02,2015-12-20,3,2,12,20,14903,40.8,male,,-72,2010.0
Q28354442,Misran Rais,1928-08-28,2015-12-21,8,28,12,21,31891,87.3,,,115,2010.0
Q22133106,Budi Suharto,1964-03-18,2015-12-30,3,18,12,30,18914,51.8,male,,-78,2010.0
Q16163554,Adjim Arijadi,1940-07-07,2016-01-01,7,7,1,1,27571,75.5,male,,177,2010.0
Q12482276,Edhi Sunarso,1932-07-02,2016-01-04,7,2,1,4,30501,83.5,male,,-180,2010.0
Q134519205,Laily Dimyathie,1954-01-07,2016-01-05,1,7,1,5,22643,62.0,,,-2,2010.0
Q127391454,Sabar Pakpahan,1942-06-04,2016-01-05,6,4,1,5,26878,73.6,,,-151,2010.0
Q138889914,Wayan Mirna Salihin,1988-03-30,2016-01-06,3,30,1,6,10143,27.8,female,,-84,2010.0
Q11100657,Budi Anduk,1968-02-08,2016-01-11,2,8,1,11,17504,47.9,male,,-28,2010.0
Q65251208,Sjafrial Arifin,1949-08-31,2016-01-14,8,31,1,14,24242,66.4,male,,135,2010.0
Q12471513,Alirahman,1944-01-03,2016-01-15,1,3,1,15,26310,72.0,male,,12,2010.0
Q18421431,Stanislaus Sandarupa,1956-10-09,2016-01-18,10,9,1,18,21650,59.3,male,,100,2010.0
Q109563963,Sulaiman Abdullah,1936-09-30,2016-01-25,9,30,1,25,28971,79.3,male,,116,2010.0
Q12470960,Ahmad Makkie,1938-04-21,2016-01-27,4,21,1,27,28405,77.8,male,,-85,2010.0
Q20278471,Mukhniarti Basko,1960-09-13,2016-01-28,9,13,1,28,20225,55.4,female,,136,2010.0
Q19746750,Nurngudiono,1961-11-11,2016-02-07,11,11,2,7,19811,54.2,male,,87,2010.0
Q17410469,Dachirin Said,1952-01-21,2016-02-13,1,21,2,13,23399,64.1,male,,23,2010.0
Q134966416,Osin Herlianto,1948-05-08,2016-02-16,5,8,2,16,24755,67.8,male,,-82,2010.0
Q13423586,Eyang Subur,1946-12-12,2016-02-25,12,12,2,25,25277,69.2,male,,74,2010.0
Q55825415,Gaspar Parang Ehok,1947-04-09,2016-02-25,4,9,2,25,25159,68.9,,,-44,2010.0
Q1308026,Rian Sukmawan,1985-11-21,2016-02-27,11,21,2,27,11055,30.3,male,,97,2010.0
Q25463387,Hotma Marbun,1955-05-10,2016-02-28,5,10,2,28,22209,60.8,male,,-72,2010.0
Q105401118,Risnandar Soendoro,1948-01-31,2016-03-03,1,31,3,3,24869,68.1,male,,32,2010.0
Q12486763,Ireng Maulana,1944-06-15,2016-03-06,6,15,3,6,26197,71.7,male,,-101,2010.0
Q497951,Andreas Henrisusanta,1935-06-07,2016-03-10,6,7,3,10,29497,80.8,male,,-89,2010.0
Q12488231,Jusuf Sjarif Badudu,1926-03-19,2016-03-12,3,19,3,12,32866,90.0,male,,-7,2010.0
Q65208634,Sulistiyo,1962-02-12,2016-03-14,2,12,3,14,19754,54.1,,,31,2010.0
Q23759198,Koesalah Soebagyo Toer,1935-01-27,2016-03-16,1,27,3,16,29634,81.1,male,,49,2010.0
Q19726459,Ibrahim Isa,1930-08-20,2016-03-17,8,20,3,17,31256,85.6,male,,-156,2010.0
Q20278539,Syaiful Anwar,1966-12-12,2016-03-20,12,12,3,20,17996,49.3,male,,98,2010.0
Q3183492,Arie Smit,1916-04-15,2016-03-23,4,15,3,23,36502,99.9,male,,-23,2010.0
Q85850591,Kurnia Utama,1960-01-14,2016-03-23,1,14,3,23,20523,56.2,male,,69,2010.0
Q23902996,Achmad Noe'man,1926-10-10,2016-04-04,10,10,4,4,32684,89.5,male,,176,2010.0
Q17411630,Utje Hamid Suganda,1952-04-17,2016-04-07,4,17,4,7,23366,64.0,female,,-10,2010.0
Q10860139,Muhammad Sani,1942-05-11,2016-04-08,5,11,4,8,26996,73.9,male,,-33,2010.0
Q11215759,Jacob Nuwa Wea,1944-04-14,2016-04-09,4,14,4,9,26293,72.0,male,,-5,2010.0
Q4738165,Alvin Lubis,1978-06-08,2016-04-11,6,8,4,11,13822,37.8,male,,-58,2010.0
Q25913326,Agus Leo,1971-08-18,2016-04-12,8,18,4,12,16309,44.7,male,,-128,2010.0
Q17410375,Amri Tambunan,1949-01-23,2016-04-15,1,23,4,15,24554,67.2,male,,83,2010.0
Q12471488,Ali Musthafa Ya'qub,1952-03-02,2016-04-28,3,2,4,28,23433,64.2,male,,57,2010.0
Q1618110,Hilarius Moa Nurak,1943-02-21,2016-04-29,2,21,4,29,26731,73.2,male,,68,2010.0
Q12522830,Tuty Alawiyah,1942-03-30,2016-05-04,3,30,5,4,27064,74.1,female,,35,2010.0
Q12472022,Andi Muhammad Ghalib,1946-06-03,2016-05-09,6,3,5,9,25543,69.9,male,,-25,2010.0
Q24285803,Siti Rahmani Rauf,1919-06-05,2016-05-10,6,5,5,10,35404,96.9,female,,-26,2010.0
Q24285819,Tjhie Tjay Ing,1935-03-26,2016-05-10,3,26,5,10,29631,81.1,male,,45,2010.0
Q43126685,Abas Alibasyah,1928-03-01,2016-05-11,3,1,5,11,32213,88.2,male,,71,2010.0
Q18421265,Robby Djohan,1938-08-01,2016-05-13,8,1,5,13,28410,77.8,male,,-80,2010.0
Q118558086,Eno Farihah,1997-10-06,2016-05-13,10,6,5,13,6794,18.6,female,,-146,2010.0
Q16179698,Han Awal,1930-09-16,2016-05-14,9,16,5,14,31287,85.7,male,,-125,2010.0
Q24285821,Deddy Dores,1950-11-28,2016-05-17,11,28,5,17,23912,65.5,male,,170,2010.0
Q12486760,Irena Justine,1993-06-15,2016-05-26,6,15,5,26,8381,22.9,female,,-20,2010.0
Q109435758,Datlin Tamalagi,1941-08-30,2016-05-30,8,30,5,30,27302,74.7,,,-92,2010.0
Q12511381,Sabam Siagian,1932-05-04,2016-06-03,5,4,6,3,30711,84.1,male,,30,2010.0
Q12496632,Mangara M. Siahaan,1947-04-19,2016-06-03,4,19,6,3,25248,69.1,male,,45,2010.0
Q19740381,Soerjadi,1939-04-13,2016-06-04,4,13,6,4,28177,77.1,male,,52,2010.0
Q17410746,Moehansyah,1944-09-19,2016-06-06,9,19,6,6,26193,71.7,male,,-105,2010.0
Q4271661,Herman Suradiradja,1947-10-14,2016-06-06,10,14,6,6,25073,68.6,male,,-130,2010.0
Q24398583,Suwido Limin,1955-05-24,2016-06-06,5,24,6,6,22294,61.0,male,,13,2010.0
Q24451657,Frans Harjawiyata,1931-09-24,2016-06-07,9,24,6,7,30938,84.7,male,,-109,2010.0
Q17411482,Isam Surentu,1970-01-01,2016-06-07,1,1,6,7,16959,46.4,male,,158,2010.0
Q63246735,Wildan Abdul Chamid,1937-11-17,2016-06-09,11,17,6,9,28694,78.6,,,-161,2010.0
Q16166653,Amran Nur,1945-10-13,2016-06-22,10,13,6,22,25820,70.7,male,,-113,2010.0
Q20278341,Alexander Litaay,1948-10-01,2016-06-26,10,1,6,26,24740,67.7,male,,-97,2010.0
Q25316613,Hendrik Ceper,1979-01-04,2016-07-03,1,4,7,3,13695,37.5,male,,181,2010.0
Q12485979,Husni Kamil Manik,1975-07-18,2016-07-07,7,18,7,7,14965,41.0,male,,-11,2010.0
Q12485387,Hasan Basri Durin,1935-01-15,2016-07-09,1,15,7,9,29761,81.5,male,,176,2010.0
Q17410570,Hasan Basri,1964-08-25,2016-07-09,8,25,7,9,18946,51.9,male,,-47,2010.0
Q16182733,Imam Syafii,1940-02-02,2016-07-14,2,2,7,14,27922,76.4,male,,163,2010.0
Q97307969,Kartidjo Sastrodinoto,1916-06-02,2016-07-14,6,2,7,14,36567,100.1,male,,42,2010.0
Q25469006,Aliyah Hamka,1947-04-17,2016-07-15,4,17,7,15,25292,69.2,female,,89,2010.0
Q12495706,M. Saleh Latuconsina,1948-07-15,2016-07-15,7,15,7,15,24837,68.0,male,,0,2010.0
Q19938095,Abu Wardah,1976-08-21,2016-07-18,8,21,7,18,14576,39.9,male,,-34,2010.0
Q115677792,Mohammad Gudono,1963-05-26,2016-07-22,5,26,7,22,19416,53.2,male,,57,2010.0
Q26111512,Parwati Soepangat,1932-05-01,2016-07-24,5,1,7,24,30765,84.2,female,,84,2010.0
Q12485385,Hasan Alwi,1940-07-04,2016-07-25,7,4,7,25,27780,76.1,male,,21,2010.0
Q12518365,Syaukani Hasan Rais,1948-11-11,2016-07-27,11,11,7,27,24730,67.7,male,,-107,2010.0
Q2106917,Mike Mohede,1983-11-07,2016-07-31,11,7,7,31,11955,32.7,male,,-99,2010.0
Q17410467,Christina Maria Rantetana,1955-07-24,2016-07-31,7,24,7,31,22288,61.0,female,,7,2010.0
Q55931194,Krisna J. Sadrach,1965-11-15,2016-08-02,11,15,8,2,18523,50.7,male,,-105,2010.0
Q19728450,Likas Tarigan,1924-06-13,2016-08-04,6,13,8,4,33655,92.1,female,,52,2010.0
Q14932959,Adi Sasono,1943-02-16,2016-08-13,2,16,8,13,26842,73.5,male,,179,2010.0
Q26268285,Sukarno Andi Wijaya,1996-06-23,2016-08-14,6,23,8,14,7357,20.1,male,,52,2010.0
Q109436721,Joes Adipermono,1927-06-03,2016-08-17,6,3,8,17,32583,89.2,,,75,2010.0
Q109440377,Zainuddin AG,1942-12-29,2016-08-19,12,29,8,19,26897,73.6,,,-132,2010.0
Q30604409,Susiana,1968-09-06,2016-08-23,9,6,8,23,17518,48.0,female,,-14,2010.0
Q16179620,Hambit Bintih,1958-02-12,2016-08-23,2,12,8,23,21377,58.5,male,,-172,2010.0
Q17411362,Eddy Silitonga,1949-01-17,2016-08-25,1,17,8,25,24692,67.6,male,,-144,2010.0
